
straight

strain

strange

strangely

stranger

strategy

stream

street

strength

stress

stressed

stretch

strict

strictly

strike

striking

string

strip

stripe

striped

stroke

strong

strongly

structure

struggle

student

studio

study

stuff

stupid

style

subject

substance

substantial

substantially

substitute

succeed

success

successful

successfully

such

suck

sudden

suddenly

suffer

suffering

sufficient

sufficiently

sugar

suggest

suggestion

suit

suitable

suitcase

suited

sum

summary

summer

sum up

sun

Sunday

superior

supermarket

supply

support

supporter

suppose

sure

surely

surface

surname

surprise

surprised

surprising

surprisingly

surround

surrounding

surroundings

survey

survive

suspect

suspicion

suspicious

swallow

swear

swearing

sweat

sweater

sweep

sweet

swell

swelling

swim

swimming

swimming pool

swing

switch

switch off

swollen

symbol

sympathetic

sympathy

system

table

tablet

tackle

tail

take

take away

take back

take down

take in

take off

take on

take over

take up

talk

tall

tank

tap

tape

target

task

taste

tax

taxi

tea

teach

teacher

teaching

team

tear 1

tear 2

tear up

technical

technique

technology

telephone

television

tell

tell off

temperature

temporarily

temporary

ten

tend

tendency

tension

tent

tenth

term

terrible

terribly

test

text

than

thank

thanks

thank you

that

the

theatre

their

theirs

them

theme

themselves

then

theory

there

therefore

they

thick

thickly

thickness

thief

thin

thing

think

think about

thinking

think of

think of as

think over

think up

third

thirsty

thirteen

thirteenth

thirtieth

thirty

this

thorough

thoroughly

though

thought

thousand

thousandth

thread

threat

threaten

threatening

three

throat

through

throughout

throw

throw away

throw out

thumb

Thursday

thus

ticket

tidy

tie

tie up

tight

tightly

till

time

timetable

tin

tiny

tip

tip over

tire

tired

tire out

tiring

title

to

today

toe

together

toilet

tomato

tomorrow

ton

tone

tongue

tonight

tonne

too

tool

tooth

top

topic

total

totally

touch

tough

tour

tourist

towards

towel

tower

town

toy

trace

track

trade

trading

tradition

traditional

traditionally

traffic

train

training

transfer

transform

translate

translation

transparent

transport

transportation

trap

travel

traveller

treat

treatment

tree

trend

trial

triangle

trick

trip

tropical

trouble

trousers

truck

true

truly

trust

truth

try

try on

try out

tube

Tuesday

tune

tunnel

turn

turn back

turn down

turn into

turn off

turn on

turn out

turn over

turn round

turn to

turn up

TV

twelfth

twelve

twentieth

twenty

twice

twin

twist

twisted

two

type

typical

typically

tyre

the unemployed

the unexpected

ugly

ultimate

ultimately

umbrella

unable

unacceptable

uncertain

uncle

uncomfortable

unconscious

uncontrolled

under

underground

underneath

understand

understanding

underwater

underwear

undo

unemployed

unemployment

unexpected

unexpectedly

unfair

unfairly

unfortunate

unfortunately

unfriendly

unhappy

uniform

unimportant

union

unique

unit

unite

united

universe

university

unkind

unknown

unless

unlike

unlikely

unload

unlucky

unnecessary

unpleasant

unreasonable

unsteady

unsuccessful

untidy

until

unusual

unusually

unwilling

unwillingly

up

upon

upper

upset

upsetting

upside down

upstairs

upward

upwards

urban

urge

urgent

us

use

used 1

used 2

used to

useful

useless

user

use up

usual

usually

vacation

valid

valley

valuable

value

van

variation

varied

variety

various

vary

vast

vegetable

vehicle

venture

version

vertical

very

picture ; картина/фотография ; слово ; звук ; word ; sound ; У меня есть новая картина. ; I have a new picture. ; ˈpɪkʧər

piece ; кусок/часть ; целое ; все ; whole ; all ; Дай мне кусок пирога. ; Give me a piece of cake. ; piːs

pig ; свинья ; корова ; собака ; cow ; dog ; Свинья живет на ферме. ; The pig lives on the farm. ; pɪɡ

pile ; куча/складывать в кучу ; порядок ; разделять ; order ; separate ; Там большая куча книг. ; There is a large pile of books. ; paɪl

pile up ; накапливать/собирать в кучу ; убирать ; распределять ; clear up ; distribute ; Работа накапливается. ; The work is piling up. ; paɪl ʌp

pill ; таблетка ; жидкость ; порошок ; liquid ; powder ; Выпей таблетку от головной боли. ; Take a pill for your headache. ; pɪl

pilot ; пилот/летчик ; пассажир ; механик ; passenger ; mechanic ; Пилот приземлил самолет. ; The pilot landed the plane. ; ˈpaɪlət

pin ; булавка/значок ; игла ; нить ; needle ; thread ; Он прикрепил записку булавкой. ; He fastened the note with a pin. ; pɪn

pink ; розовый ; синий ; красный ; blue ; red ; Ее любимый цвет — розовый. ; Her favorite color is pink. ; pɪŋk

pint ; пинта ; литр ; грамм ; litre ; gram ; Я заказал пинту пива. ; I ordered a pint of beer. ; paɪnt

pipe ; труба ; стена ; вода ; wall ; water ; Вода течет по трубе. ; The water flows through the pipe. ; paɪp

pitch ; поле/подача ; крыша ; здание ; roof ; building ; Футбольный матч проходил на поле. ; The football match was held on the pitch. ; pɪʧ

pity ; жалость/жалеть ; радость ; безразличие ; joy ; indifference ; Мне жаль его. ; I feel pity for him. ; ˈpɪti

place ; место/ставить ; уходить ; терять ; leave ; lose ; Поставь книгу на место. ; Put the book in its place. ; pleɪs

plain ; простой/равнина ; сложный ; горы ; complex ; mountains ; У него простой стиль. ; He has a plain style. ; pleɪn

plan ; план/планировать ; хаос ; импровизация ; chaos ; improvisation ; У нас есть план действий. ; We have a plan of action. ; plæn

plane ; самолет/плоскость ; автомобиль ; поезд ; car ; train ; Самолет вылетел вовремя. ; The plane departed on time. ; pleɪn

planet ; планета ; звезда ; спутник ; star ; satellite ; Земля — это планета. ; Earth is a planet. ; ˈplænɪt

planning ; планирование ; импровизация ; хаос ; improvisation ; chaos ; Мы занимаемся планированием проекта. ; We are engaged in project planning. ; ˈplænɪŋ

plant ; растение/сажать ; животное ; выкапывать ; animal ; dig up ; У нас много растений в саду. ; We have many plants in the garden. ; plɑːnt

plastic ; пластик/пластиковый ; металл ; дерево ; metal ; wood ; Эта бутылка сделана из пластика. ; This bottle is made of plastic. ; ˈplæstɪk

plate ; тарелка ; чашка ; стол ; cup ; table ; Поставь тарелку на стол. ; Put the plate on the table. ; pleɪt

platform ; платформа/площадка ; земля ; небо ; ground ; sky ; Поезд прибыл на платформу 3. ; The train arrived at platform 3. ; ˈplætfɔːrm

play ; играть/пьеса ; работать ; смотреть ; work ; watch ; Дети играли в саду. ; The children were playing in the garden. ; pleɪ

play about ; дурачиться/бездельничать ; работать ; серьезничать ; work ; be serious ; Не дурачься! ; Don't play about! ; pleɪ əˈbaʊt

player ; игрок ; зритель ; тренер ; viewer ; coach ; Он — талантливый игрок. ; He is a talented player. ; ˈpleɪər

play with ; играть с ; работать ; игнорировать ; work ; ignore ; Дети играли с мячом. ; The children were playing with a ball. ; pleɪ wɪð

pleasant ; приятный ; неприятный ; грубый ; unpleasant ; rude ; У нас был приятный разговор. ; We had a pleasant conversation. ; ˈplɛzənt

pleasantly ; приятно ; неприятно ; грубо ; unpleasantly ; rudely ; Он приятно улыбнулся. ; He smiled pleasantly. ; ˈplɛzəntli

please ; пожалуйста/радовать ; разочаровывать ; требовать ; disappoint ; demand ; Пожалуйста, помоги мне. ; Please help me. ; pliːz

pleased ; довольный/рад ; недовольный ; грустный ; displeased ; sad ; Я рад, что ты пришел. ; I am pleased that you came. ; pliːzd

pleasing ; приятный/радующий ; неприятный ; раздражающий ; unpleasant ; annoying ; Это было приятное зрелище. ; It was a pleasing sight. ; ˈpliːzɪŋ

pleasure ; удовольствие ; боль ; страдание ; pain ; suffering ; Мне было приятно с тобой поговорить. ; It was a pleasure to talk to you. ; ˈplɛʒər

plenty ; много/достаточно ; мало ; нехватка ; little ; lack ; У нас достаточно времени. ; We have plenty of time. ; ˈplɛnti

plot ; сюжет/участок ; факт ; беспорядок ; fact ; disorder ; У фильма интересный сюжет. ; The film has an interesting plot. ; plɒt

plug ; вилка/затыкать ; розетка ; открывать ; socket ; open ; Включи вилку в розетку. ; Plug the plug into the socket. ; plʌɡ

plug in ; включать в розетку ; выключать ; отсоединять ; unplug ; disconnect ; Включи лампу в розетку. ; Plug in the lamp. ; plʌɡ ɪn

plus ; плюс/добавить ; минус ; умножить ; minus ; multiply ; Два плюс два равно четыре. ; Two plus two equals four. ; plʌs

p.m. ; пополудни/после полудня ; до полудня ; полночь ; a.m. ; midnight ; Встреча состоится в 3 часа пополудни. ; The meeting will take place at 3 p.m. ; ˌpiːˈɛm

pocket ; карман ; сумка ; рука ; bag ; hand ; У меня ключи в кармане. ; I have keys in my pocket. ; ˈpɒkɪt

poem ; стихотворение/поэма ; проза ; рассказ ; prose ; story ; Я прочитал красивое стихотворение. ; I read a beautiful poem. ; ˈpoʊɪm

poetry ; поэзия ; проза ; живопись ; prose ; painting ; Он любит читать поэзию. ; He likes reading poetry. ; ˈpoʊɪtri

point ; точка/указывать ; линия ; игнорировать ; line ; ignore ; Укажи на карту. ; Point to the map. ; pɔɪnt

pointed ; заостренный/острый ; тупой ; круглый ; blunt ; round ; У карандаша был заостренный конец. ; The pencil had a pointed end. ; ˈpɔɪntɪd

point out ; указывать/отмечать ; скрывать ; игнорировать ; hide ; ignore ; Он указал на ошибку. ; He pointed out the mistake. ; pɔɪnt aʊt

poison ; яд/отравлять ; лекарство ; еда ; medicine ; food ; Это сильный яд. ; It is a strong poison. ; ˈpɔɪzən

poisonous ; ядовитый ; безопасный ; съедобный ; safe ; edible ; Эти ягоды ядовиты. ; These berries are poisonous. ; ˈpɔɪzənəs

pole ; полюс/шест ; экватор ; центр ; equator ; center ; Северный полюс очень холодный. ; The North Pole is very cold. ; poʊl

police ; полиция ; преступники ; гражданские ; criminals ; civilians ; Я вызвал полицию. ; I called the police. ; pəˈliːs

policy ; политика/правило ; хаос ; случайность ; chaos ; randomness ; Это наша новая политика. ; This is our new policy. ; ˈpɒlɪsi

polish ; полировать/лак ; матировать ; пачкать ; dull ; stain ; Отполируй стол. ; Polish the table. ; ˈpɒlɪʃ

polite ; вежливый ; грубый ; невежливый ; rude ; impolite ; Он очень вежливый. ; He is very polite. ; pəˈlaɪt

politely ; вежливо ; грубо ; невежливо ; rudely ; impolitely ; Он вежливо попросил меня. ; He asked me politely. ; pəˈlaɪtli

political ; политический ; личный ; социальный ; personal ; social ; У нас политический кризис. ; We have a political crisis. ; pəˈlɪtɪkəl

politically ; политически ; лично ; социально ; personally ; socially ; Это политически важный вопрос. ; It is a politically important issue. ; pəˈlɪtɪkəli

politician ; политик ; гражданин ; ученый ; citizen ; scientist ; Он — известный политик. ; He is a famous politician. ; ˌpɒlɪˈtɪʃən

politics ; политика ; экономика ; искусство ; economics ; art ; Я интересуюсь политикой. ; I am interested in politics. ; ˈpɒlɪtɪks

pollution ; загрязнение ; чистота ; природа ; cleanliness ; nature ; Загрязнение воздуха — большая проблема. ; Air pollution is a big problem. ; pəˈluːʃən

pool ; бассейн/лужа ; пустыня ; суша ; desert ; land ; Мы пошли купаться в бассейн. ; We went swimming in the pool. ; puːl

poor ; бедный/плохой ; богатый ; хороший ; rich ; good ; Он — бедный человек. ; He is a poor man. ; pɔːr

pop ; хлопок/популярный ; тишина ; классический ; silence ; classical ; Я люблю поп-музыку. ; I love pop music. ; pɒp

popular ; популярный ; непопулярный ; неизвестный ; unpopular ; unknown ; Эта песня очень популярна. ; This song is very popular. ; ˈpɒpjələr

population ; население ; индивид ; пустота ; individual ; emptiness ; Население города растет. ; The city's population is growing. ; ˌpɒpjəˈleɪʃən

port ; порт/гавань ; горы ; пустыня ; mountains ; desert ; Корабль зашел в порт. ; The ship entered the port. ; pɔːrt

pose ; поза/позировать ; двигаться ; скрывать ; move ; hide ; Он принял гордую позу. ; He struck a proud pose. ; poʊz

position ; позиция/положение ; движение ; отсутствие ; movement ; absence ; Его положение на работе хорошее. ; His position at work is good. ; pəˈzɪʃən

positive ; положительный ; отрицательный ; нейтральный ; negative ; neutral ; У нас положительный результат. ; We have a positive result. ; ˈpɒzətɪv

possess ; обладать/владеть ; не иметь ; терять ; lack ; lose ; Он обладает большими знаниями. ; He possesses great knowledge. ; pəˈzɛs

possession ; владение/собственность ; отсутствие ; долг ; lack ; debt ; Это его личная собственность. ; This is his personal possession. ; pəˈzɛʃən

possibility ; возможность ; невозможность ; факт ; impossibility ; fact ; Есть возможность ошибки. ; There is a possibility of error. ; ˌpɒsəˈbɪləti

possible ; возможный ; невозможный ; факт ; impossible ; fact ; Это возможно сделать. ; It is possible to do this. ; ˈpɒsəbəl

possibly ; возможно ; невозможно ; точно ; impossibly ; certainly ; Возможно, он придет. ; He will possibly come. ; ˈpɒsəbli

post ; почта/должность ; звонок ; письмо ; call ; letter ; Он получил много почты. ; He received a lot of post. ; poʊst

post office ; почтовое отделение ; банк ; магазин ; bank ; shop ; Я отправил письмо на почте. ; I sent the letter at the post office. ; poʊst ˈɒfɪs

pot ; горшок/кастрюля ; тарелка ; нож ; plate ; knife ; Она варила суп в горшке. ; She cooked soup in a pot. ; pɒt

potato ; картофель ; лук ; морковь ; onion ; carrot ; Мы жарили картофель. ; We fried potatoes. ; pəˈteɪtoʊ

potential ; потенциал/потенциальный ; факт ; реальный ; fact ; real ; У него большой потенциал. ; He has great potential. ; pəˈtɛnʃəl

potentially ; потенциально ; реально ; фактически ; really ; actually ; Это потенциально опасно. ; It is potentially dangerous. ; pəˈtɛnʃəli

pound ; фунт (валюта/вес) ; доллар ; грамм ; dollar ; gram ; Цена — десять фунтов. ; The price is ten pounds. ; paʊnd

pour ; наливать/лить ; вытирать ; собирать ; wipe ; collect ; Налей мне чаю. ; Pour me some tea. ; pɔːr

powder ; порошок/пудра ; жидкость ; целое ; liquid ; whole ; Мне нужен стиральный порошок. ; I need washing powder. ; ˈpaʊdər

power ; сила/власть ; слабость ; отсутствие ; weakness ; absence ; У него большая власть. ; He has great power. ; ˈpaʊər

powerful ; мощный/сильный ; слабый ; бессильный ; weak ; powerless ; Это мощный двигатель. ; It is a powerful engine. ; ˈpaʊərfəl

practical ; практичный ; теоретический ; нереальный ; theoretical ; unreal ; У него практический подход. ; He has a practical approach. ; ˈpræktɪkəl

practically ; практически/почти ; теоретически ; никогда ; theoretically ; never ; Он практически закончил работу. ; He has practically finished the work. ; ˈpræktɪkəli

practice ; практика/тренировка ; теория ; отдых ; theory ; rest ; Ему нужна практика. ; He needs practice. ; ˈpræktɪs

practise ; практиковать/тренироваться ; отдыхать ; забывать ; rest ; forget ; Я практикую английский. ; I practise English. ; ˈpræktɪs

praise ; хвалить/похвала ; ругать ; критиковать ; blame ; criticize ; Он заслуживает похвалы. ; He deserves praise. ; preɪz

pray ; молиться ; ругаться ; спать ; curse ; sleep ; Я молюсь за мир. ; I pray for peace. ; preɪ

prayer ; молитва ; ругательство ; разговор ; curse ; conversation ; Молитва дает ему силы. ; Prayer gives him strength. ; preər

precise ; точный/четкий ; неточный ; расплывчатый ; inaccurate ; vague ; Дай мне точный ответ. ; Give me a precise answer. ; prɪˈsaɪs

precisely ; точно/именно ; неточно ; приблизительно ; inaccurately ; approximately ; Именно это я и хотел сказать. ; That is precisely what I wanted to say. ; prɪˈsaɪsli

predict ; предсказывать ; знать ; скрывать ; know ; hide ; Он предсказал будущее. ; He predicted the future. ; prɪˈdɪkt

prefer ; предпочитать ; ненавидеть ; неважно ; hate ; not matter ; Я предпочитаю чай кофе. ; I prefer tea to coffee. ; prɪˈfɜːr

preference ; предпочтение ; нелюбовь ; безразличие ; dislike ; indifference ; Каково твое предпочтение? ; What is your preference? ; ˈprɛfərəns

pregnant ; беременная ; мужчина ; пустой ; man ; empty ; Она беременна. ; She is pregnant. ; ˈprɛɡnənt

premises ; помещение/здание ; улица ; поле ; street ; field ; Мы арендуем эти помещения. ; We rent these premises. ; ˈprɛmɪsɪz

preparation ; подготовка ; бездействие ; окончание ; inactivity ; conclusion ; Я занимаюсь подготовкой к экзамену. ; I am doing preparation for the exam. ; ˌprɛpəˈreɪʃən

prepare ; готовить/подготавливать ; откладывать ; бездействовать ; postpone ; be inactive ; Приготовь обед. ; Prepare lunch. ; prɪˈpeər

prepared ; готовый/подготовленный ; не готовый ; неожиданный ; unprepared ; unexpected ; Мы готовы к встрече. ; We are prepared for the meeting. ; prɪˈpeərd

presence ; присутствие ; отсутствие ; удаление ; absence ; removal ; Его присутствие было необходимо. ; His presence was necessary. ; ˈprɛzəns

present ; настоящий/подарок ; прошлый ; будущий ; past ; future ; Это мой подарок. ; This is my present. ; ˈprɛzənt

presentation ; презентация/доклад ; обсуждение ; письмо ; discussion ; letter ; Он сделал отличную презентацию. ; He gave an excellent presentation. ; ˌprɛzənˈteɪʃən

preserve ; сохранять/консервировать ; разрушать ; терять ; destroy ; lose ; Мы должны сохранять природу. ; We must preserve nature. ; prɪˈzɜːrv

president ; президент/председатель ; работник ; гражданин ; worker ; citizen ; Президент выступил с заявлением. ; The president made a statement. ; ˈprɛzɪdənt

press ; нажимать/пресса ; тянуть ; игнорировать ; pull ; ignore ; Нажми кнопку. ; Press the button. ; prɛs

pressure ; давление ; спокойствие ; свобода ; calm ; freedom ; У меня высокое давление. ; I have high pressure. ; ˈprɛʃər

presumably ; предположительно ; точно ; фактически ; exactly ; actually ; Предположительно, он приедет. ; He will presumably arrive. ; prɪˈzjuːməbli

pretend ; притворяться ; быть честным ; говорить правду ; be honest ; tell the truth ; Он притворился спящим. ; He pretended to be asleep. ; prɪˈtɛnd

pretty ; довольно/красивый ; уродливый ; очень ; ugly ; very ; Она довольно красива. ; She is pretty. ; ˈprɪti

prevent ; предотвращать ; поощрять ; позволять ; encourage ; allow ; Мы должны предотвратить это. ; We must prevent this. ; prɪˈvɛnt

previous ; предыдущий ; следующий ; настоящий ; next ; present ; Мы обсуждали это на предыдущей встрече. ; We discussed this at the previous meeting. ; ˈpriːviəs

previously ; предварительно/ранее ; позже ; сейчас ; later ; now ; Ранее он работал в банке. ; He previously worked at a bank. ; ˈpriːviəsli

price ; цена ; качество ; количество ; quality ; quantity ; Какова цена этого товара? ; What is the price of this item? ; praɪs

pride ; гордость ; стыд ; унижение ; shame ; humiliation ; Он испытывает гордость за свою работу. ; He takes pride in his work. ; praɪd

priest ; священник ; прихожанин ; атеист ; parishioner ; atheist ; Священник провел службу. ; The priest conducted the service. ; priːst

primarily ; в первую очередь/главным образом ; второстепенно ; никогда ; secondarily ; never ; Проблема связана в первую очередь с деньгами. ; The problem is primarily about money. ; ˈpraɪməriːli

primary ; основной/первичный ; вторичный ; последний ; secondary ; last ; Это наша основная цель. ; This is our primary goal. ; ˈpraɪməri

prime minister ; премьер-министр ; президент ; гражданин ; president ; citizen ; Премьер-министр выступил по телевидению. ; The prime minister spoke on TV. ; praɪm ˈmɪnɪstər

prince ; принц ; принцесса ; король ; princess ; king ; Он — наследный принц. ; He is the crown prince. ; prɪns

princess ; принцесса ; принц ; королева ; prince ; queen ; Она — прекрасная принцесса. ; She is a beautiful princess. ; ˈprɪnsɛs

principle ; принцип/основа ; правило ; исключение ; rule ; exception ; Он всегда действует по принципу. ; He always acts on principle. ; ˈprɪnsəpəl

print ; печатать/отпечаток ; стирать ; оригинал ; erase ; original ; Распечатай этот документ. ; Print this document. ; prɪnt

printer ; принтер/печатник ; компьютер ; бумага ; computer ; paper ; Купи новый принтер. ; Buy a new printer. ; ˈprɪntər

printing ; печать/типография ; стирание ; оригинал ; erasing ; original ; Я работаю в типографии. ; I work in printing. ; ˈprɪntɪŋ

print off ; распечатывать ; стирать ; писать ; erase ; write ; Распечатай мне копию. ; Print off a copy for me. ; prɪnt ɒf

prior ; предшествующий/предыдущий ; следующий ; настоящий ; next ; present ; Это произошло до нашего прихода. ; It happened prior to our arrival. ; ˈpraɪər

priority ; приоритет ; второстепенность ; незначимость ; secondary nature ; insignificance ; Наш главный приоритет — безопасность. ; Our main priority is safety. ; praɪˈɒrɪti

prison ; тюрьма ; свобода ; дом ; freedom ; home ; Он сидел в тюрьме. ; He was in prison. ; ˈprɪzən

prisoner ; заключенный ; охранник ; свободный человек ; guard ; free person ; Заключенный сбежал. ; The prisoner escaped. ; ˈprɪzənər

private ; частный/личный ; общественный ; публичный ; public ; open ; Это частная собственность. ; This is private property. ; ˈpraɪvɪt

privately ; частным образом ; публично ; открыто ; publicly ; openly ; Он поговорил с ней частным образом. ; He spoke to her privately. ; ˈpraɪvɪtli

prize ; приз/награда ; наказание ; потеря ; punishment ; loss ; Он выиграл приз. ; He won a prize. ; praɪz

probable ; вероятный ; невозможный ; точный ; impossible ; exact ; Это вероятное событие. ; It is a probable event. ; ˈprɒbəbəl

probably ; вероятно ; несомненно ; никогда ; certainly ; never ; Вероятно, он придет. ; He will probably come. ; ˈprɒbəbli

problem ; проблема ; решение ; удача ; solution ; luck ; У нас серьезная проблема. ; We have a serious problem. ; ˈprɒbləm

procedure ; процедура/порядок ; хаос ; исключение ; chaos ; exception ; Мы должны следовать процедуре. ; We must follow the procedure. ; prəˈsiːʤər

proceed ; продолжать/приступать ; останавливаться ; отступать ; stop ; retreat ; Продолжайте работу. ; Proceed with the work. ; prəˈsiːd

process ; процесс/обрабатывать ; продукт ; результат ; product ; result ; Это долгий процесс. ; It is a long process. ; ˈproʊsɛs

produce ; производить/продукция ; потреблять ; импортировать ; consume ; import ; Мы производим качественные товары. ; We produce quality goods. ; prəˈduːs

producer ; производитель/продюсер ; потребитель ; продавец ; consumer ; seller ; Он — известный кинопродюсер. ; He is a famous film producer. ; prəˈduːsər

product ; продукт/товар ; сырье ; отходы ; raw material ; waste ; Это новый продукт на рынке. ; This is a new product on the market. ; ˈprɒdʌkt

production ; производство ; потребление ; импорт ; consumption ; import ; Производство увеличилось. ; Production has increased. ; prəˈdʌkʃən

profession ; профессия ; хобби ; безработица ; hobby ; unemployment ; Какова ваша профессия? ; What is your profession? ; prəˈfɛʃən

professional ; профессиональный/специалист ; любитель ; студент ; amateur ; student ; Он — профессиональный спортсмен. ; He is a professional athlete. ; prəˈfɛʃənəl

professor ; профессор ; студент ; ученик ; student ; pupil ; Профессор читал лекцию. ; The professor was giving a lecture. ; prəˈfɛsər

profit ; прибыль/выгода ; убыток ; долг ; loss ; debt ; Мы получили большую прибыль. ; We made a large profit. ; ˈprɒfɪt

program ; программа (AmE) ; ошибка ; человек ; error ; human ; Он написал компьютерную программу. ; He wrote a computer program. ; ˈproʊɡræm

programme ; программа (BrE) ; ошибка ; человек ; error ; human ; Мы смотрели телевизионную программу. ; We watched a television programme. ; ˈproʊɡræm

progress ; прогресс/продвижение ; регресс ; остановка ; regression ; stop ; Мы добились значительного прогресса. ; We made significant progress. ; ˈproʊɡrɛs

project ; проект/планировать ; реализация ; завершение ; implementation ; completion ; Мы работаем над новым проектом. ; We are working on a new project. ; ˈprɒʤɛkt

promise ; обещать/обещание ; угрожать ; отказ ; threaten ; refusal ; Он дал мне обещание. ; He made me a promise. ; ˈprɒmɪs

promote ; продвигать/повышать ; понижать ; препятствовать ; demote ; hinder ; Его повысили на работе. ; He was promoted at work. ; prəˈmoʊt

promotion ; продвижение/повышение ; понижение ; увольнение ; demotion ; firing ; Он получил повышение. ; He got a promotion. ; prəˈmoʊʃən

prompt ; побуждать/быстрый ; медленный ; задерживать ; slow ; delay ; Он побудил меня действовать. ; He prompted me to act. ; prɒmpt

promptly ; быстро/немедленно ; медленно ; откладывать ; slowly ; delay ; Он ответил немедленно. ; He replied promptly. ; ˈprɒmptli

pronounce ; произносить ; писать ; молчать ; write ; be silent ; Он неправильно произнес слово. ; He mispronounced the word. ; prəˈnaʊns

pronunciation ; произношение ; письмо ; чтение ; writing ; reading ; У него хорошее произношение. ; He has good pronunciation. ; prəˌnʌnsiˈeɪʃən

proof ; доказательство ; опровержение ; предположение ; disproof ; assumption ; У нас есть доказательства его вины. ; We have proof of his guilt. ; pruːf

proper ; правильный/подходящий ; неправильный ; ненадлежащий ; wrong ; improper ; Это правильное решение. ; It is the proper decision. ; ˈprɒpər

properly ; правильно/надлежащим образом ; неправильно ; кое-как ; wrongly ; carelessly ; Он все сделал правильно. ; He did everything properly. ; ˈprɒpərli

property ; собственность/имущество ; долг ; аренда ; debt ; rent ; У него много недвижимости. ; He has a lot of property. ; ˈprɒpərti

proportion ; пропорция/соотношение ; дисбаланс ; целое ; imbalance ; whole ; Соблюдайте пропорции. ; Maintain the proportion. ; prəˈpɔːrʃən

proposal ; предложение ; отказ ; требование ; refusal ; demand ; Я принял его предложение. ; I accepted his proposal. ; prəˈpoʊzəl

propose ; предлагать ; отказываться ; требовать ; refuse ; demand ; Он предложил мне идею. ; He proposed an idea to me. ; prəˈpoʊz

prospect ; перспектива/шанс ; безнадежность ; факт ; hopelessness ; fact ; У нас хорошие перспективы. ; We have good prospects. ; ˈprɒspɛkt

protect ; защищать ; атаковать ; вредить ; attack ; harm ; Мы должны защищать детей. ; We must protect children. ; prəˈtɛkt

protection ; защита ; атака ; вред ; attack ; harm ; Ему нужна защита. ; He needs protection. ; prəˈtɛkʃən

protest ; протест/протестовать ; согласие ; поддержка ; agreement ; support ; Он выразил свой протест. ; He expressed his protest. ; ˈproʊtɛst

proud ; гордый ; стыдящийся ; скромный ; ashamed ; humble ; Он гордится своим сыном. ; He is proud of his son. ; praʊd

proudly ; гордо ; стыдясь ; скромно ; shamefully ; humbly ; Он гордо поднял голову. ; He raised his head proudly. ; ˈpraʊdli

prove ; доказывать ; опровергать ; сомневаться ; disprove ; doubt ; Он доказал свою невиновность. ; He proved his innocence. ; pruːv

provide ; предоставлять/обеспечивать ; забирать ; нуждаться ; take away ; need ; Мы предоставляем услуги. ; We provide services. ; prəˈvaɪd

provided ; при условии ; если ; несмотря на ; if ; despite ; Он придет, при условии, что ты заплатишь. ; He will come provided that you pay. ; prəˈvaɪdɪd

providing ; при условии ; несмотря на ; факт ; despite ; fact ; Он придет, при условии, что будет время. ; He will come providing he has time. ; prəˈvaɪdɪŋ

pub ; паб/бар ; церковь ; дом ; church ; house ; Мы встретились в пабе. ; We met at the pub. ; pʌb

public ; общественный/публичный ; частный ; личный ; private ; personal ; Это общественное место. ; It is a public place. ; ˈpʌblɪk

publication ; публикация/издание ; удаление ; тираж ; removal ; circulation ; Я купил новое издание. ; I bought a new publication. ; ˌpʌblɪˈkeɪʃən

publicity ; публичность/реклама ; тайна ; скрытность ; secrecy ; hiddenness ; Ему нужна реклама. ; He needs publicity. ; pʌbˈlɪsɪti

publicly ; публично/открыто ; тайно ; частным образом ; secretly ; privately ; Он публично извинился. ; He apologized publicly. ; ˈpʌblɪkli

publish ; публиковать/издавать ; скрывать ; удалять ; hide ; remove ; Мы издали новую книгу. ; We published a new book. ; ˈpʌblɪʃ

publishing ; издательское дело ; чтение ; письмо ; reading ; writing ; Он работает в издательстве. ; He works in publishing. ; ˈpʌblɪʃɪŋ

pull ; тянуть/тащить ; толкать ; стоять ; push ; stand ; Потяни дверь на себя. ; Pull the door towards you. ; pʊl

pull apart ; разрывать на части ; собирать ; соединять ; put together ; join ; Дети порвали игрушку на части. ; The children pulled the toy apart. ; pʊl əˈpɑːrt

